t1_result,t2_result,t1p1_champion,t1p1_class,t1p2_champion,t1p2_class,t1p3_champion,t1p3_class,t1p4_champion,t1p4_class,t1p5_champion,t1p5_class,t2p1_champion,t2p1_class,t2p2_champion,t2p2_class,t2p3_champion,t2p3_class,t2p4_champion,t2p4_class,t2p5_champion,t2p5_class,t1_totalgold,t2_totalgold,t1_barons,t2_barons,t1_dragons,t2_dragons,t1_heralds,t2_heralds,t1_towers,t2_towers,t1_inhibitors,t2_inhibitors,t1_kills,t2_kills,t1_totalcs,t2_totalcs
1,0,Aatrox,Warrior,Rell,Tank-Support,Neeko,Mage,Kai'Sa,Marksman,Leona,Tank,Irelia,Warrior,Sejuani,Tank,Azir,Mage,Varus,Marksman,Alistar,Tank-Support,73097,61180,2,1,3,2,1,0,8,8,1,1,25,13,1190,1118
1,0,Gnar,Warrior,Nocturne,Assassin,Akali,Assassin,Twitch,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Sejuani,Tank,LeBlanc,Mage-Assassin,Xayah,Marksman,Nautilus,Tank-Support,75503,61182,2,0,3,2,1,0,10,10,1,1,23,7,1285,1221
0,1,K'Sante,Tank-Warrior,Nocturne,Assassin,Neeko,Mage,Kalista,Marksman,Ashe,Marksman,Udyr,Warrior,Taliyah,Mage,Sion,Warrior,Varus,Marksman,Nautilus,Tank-Support,48419,61188,0,1,0,4,0,1,1,1,0,0,6,19,964,1011
1,0,K'Sante,Tank-Warrior,Rell,Tank-Support,Corki,Marksman,Draven,Marksman,Milio,Support,Olaf,Warrior,Jarvan IV,Tank-Warrior,Hwei,Mage,Jinx,Marksman,Nautilus,Tank-Support,72429,61198,1,1,3,1,1,0,9,9,2,2,25,16,1132,1016
0,1,Jax,Warrior,Brand,Mage,LeBlanc,Mage-Assassin,Kalista,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,51535,61200,1,0,3,1,0,0,2,2,0,0,7,21,1039,1051
0,1,Jax,Warrior,Nocturne,Assassin,Neeko,Mage,Varus,Marksman,Renata Glasc,Support,K'Sante,Tank-Warrior,Maokai,Tank,Corki,Marksman,Senna,Marksman-Support,Tahm Kench,Tank-Support,42551,61201,0,0,1,2,0,0,0,0,0,0,4,22,913,967
0,1,Udyr,Warrior,Xin Zhao,Warrior,Neeko,Mage,Lucian,Marksman,Milio,Support,Rumble,Mage-Warrior,Lee Sin,Warrior-Assassin,Akali,Assassin,Xayah,Marksman,Rakan,Support,51967,61247,0,1,2,2,0,0,2,8,0,1,10,21,977,1089
0,1,Rumble,Mage-Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Lucian,Marksman,Milio,Support,Karma,Mage-Support,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Nautilus,Tank-Support,53539,61268,0,1,1,4,1,0,3,3,0,0,10,22,942,947
1,0,Aatrox,Warrior,Sejuani,Tank,Azir,Mage,Lucian,Marksman,Nami,Support,Jayce,Warrior,Maokai,Tank,Corki,Marksman,Varus,Marksman,Nautilus,Tank-Support,69991,61300,1,0,4,1,1,0,10,10,2,2,13,7,1341,1240
0,1,K'Sante,Tank-Warrior,Brand,Mage,Sion,Warrior,Ezreal,Mage-Marksman,Nautilus,Tank-Support,Olaf,Warrior,Lillia,Mage,Aatrox,Warrior,Senna,Marksman-Support,Tahm Kench,Tank-Support,47521,61349,0,1,0,4,1,0,1,1,0,0,13,23,806,946
0,1,Poppy,Tank-Warrior,Xin Zhao,Warrior,Gragas,Mage-Warrior,Lucian,Marksman,Milio,Support,Renekton,Warrior,Rell,Tank-Support,Akali,Assassin,Kalista,Marksman,Renata Glasc,Support,49823,61361,0,2,2,3,0,1,3,8,0,1,7,22,938,957
0,1,Udyr,Warrior,Jax,Warrior,Orianna,Mage,Kalista,Marksman,Rakan,Support,Gnar,Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Ezreal,Mage-Marksman,Bard,Support,48755,61368,0,1,1,3,0,1,2,2,0,0,7,17,1044,1147
1,0,Aatrox,Warrior,Sejuani,Tank,Yone,Warrior,Senna,Marksman-Support,Tahm Kench,Tank-Support,Rumble,Mage-Warrior,Poppy,Tank-Warrior,Corki,Marksman,Draven,Marksman,Nautilus,Tank-Support,69718,61377,1,1,3,3,1,0,10,10,2,2,16,4,1225,1148
0,1,Renekton,Warrior,Lee Sin,Warrior-Assassin,Corki,Marksman,Draven,Marksman,Zac,Tank-Warrior,Jax,Warrior,Vi,Warrior,Vladimir,Mage-Warrior,Lucian,Marksman,Milio,Support,47931,61407,0,1,2,3,1,0,3,3,0,0,6,23,903,1020
0,1,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,Orianna,Mage,Aphelios,Marksman,Renata Glasc,Support,Gwen,Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Xayah,Marksman,Rakan,Support,50510,61459,0,1,1,3,0,1,2,10,0,2,3,11,1091,1171
1,0,Jax,Warrior,Xin Zhao,Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Rell,Tank-Support,65868,61494,1,0,4,1,0,0,9,9,1,1,16,7,1209,1082
0,1,K'Sante,Tank-Warrior,Ivern,Mage,Syndra,Mage,Xayah,Marksman,Rakan,Support,Poppy,Tank-Warrior,Viego,Warrior,Neeko,Mage,Miss Fortune,Marksman,Rell,Tank-Support,47837,61544,0,1,2,2,1,0,0,9,0,1,10,26,902,966
1,0,K'Sante,Tank-Warrior,Nocturne,Assassin,Orianna,Mage,Kalista,Marksman,Bard,Support,Olaf,Warrior,Sejuani,Tank,Taliyah,Mage,Xayah,Marksman,Rakan,Support,72561,61546,2,0,4,2,1,0,9,9,1,1,19,3,1233,1327
1,0,Jax,Warrior,Viego,Warrior,Orianna,Mage,Xayah,Marksman,Leona,Tank,Udyr,Warrior,Nocturne,Assassin,Akali,Assassin,Varus,Marksman,Renata Glasc,Support,68926,61613,1,0,2,3,0,1,9,9,1,1,20,8,1171,1134
0,1,Udyr,Warrior,Lee Sin,Warrior-Assassin,Jayce,Warrior,Ziggs,Mage,Blitzcrank,Support,Gnar,Warrior,Graves,Marksman,Azir,Mage,Aphelios,Marksman,Milio,Support,51284,61617,0,1,0,4,1,0,5,5,0,0,10,18,908,993
0,1,Kennen,Mage,Lee Sin,Warrior-Assassin,Akali,Assassin,Kalista,Marksman,Nautilus,Tank-Support,Aatrox,Warrior,Poppy,Tank-Warrior,Azir,Mage,Varus,Marksman,Maokai,Tank,54978,61627,0,1,1,4,1,0,4,4,0,0,13,18,1020,1015
0,1,Udyr,Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Nilah,Marksman-Warrior,Senna,Marksman-Support,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Rakan,Support,56514,61634,0,1,2,3,1,0,5,8,0,1,10,17,1017,1065
0,1,Aatrox,Warrior,Kha'Zix,Assassin,Azir,Mage,Varus,Marksman,Nautilus,Tank-Support,Jax,Warrior,Lee Sin,Warrior-Assassin,Orianna,Mage,Ezreal,Mage-Marksman,Braum,Tank-Support,56296,61662,1,1,1,3,0,0,3,8,0,1,6,14,1098,1123
0,1,Udyr,Warrior,Xin Zhao,Warrior,Taliyah,Mage,Aphelios,Marksman,Milio,Support,Aatrox,Warrior,Rell,Tank-Support,Azir,Mage,Lucian,Marksman,Nami,Support,51387,61693,0,0,1,3,0,0,1,1,0,0,9,12,1051,1101
0,1,Rumble,Mage-Warrior,Trundle,Warrior,Syndra,Mage,Kalista,Marksman,Bard,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Neeko,Mage,Varus,Marksman,Rakan,Support,47613,61715,0,1,0,4,0,1,2,10,0,2,7,25,886,977
0,1,K'Sante,Tank-Warrior,Vi,Warrior,Azir,Mage,Aphelios,Marksman,Rakan,Support,Gnar,Warrior,Xin Zhao,Warrior,Orianna,Mage,Nilah,Marksman-Warrior,Pyke,Support,48788,61720,0,1,0,5,1,0,2,2,0,0,8,15,971,1082
0,1,Aatrox,Warrior,Maokai,Tank,Orianna,Mage,Kalista,Marksman,Senna,Marksman-Support,Rumble,Mage-Warrior,Rell,Tank-Support,LeBlanc,Mage-Assassin,Varus,Marksman,Renata Glasc,Support,49907,61737,0,2,2,3,0,0,2,9,0,1,3,16,1043,1100
1,0,Jax,Warrior,Nocturne,Assassin,Neeko,Mage,Zeri,Marksman,Lulu,Support,Aatrox,Warrior,Lee Sin,Warrior-Assassin,Orianna,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,70368,61787,0,1,2,3,0,0,7,4,1,0,27,9,1172,1149
0,1,Jax,Warrior,Diana,Mage-Warrior,Yasuo,Warrior,Syndra,Mage,Ashe,Marksman,Aatrox,Warrior,Vi,Warrior,Akali,Assassin,Varus,Marksman,Nautilus,Tank-Support,56409,61812,1,0,1,4,0,0,5,5,1,1,12,27,970,1066
0,1,Aatrox,Warrior,Nocturne,Assassin,Syndra,Mage,Varus,Marksman,Bard,Support,Fiora,Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Kalista,Marksman,Renata Glasc,Support,52361,61872,0,1,3,2,1,0,4,4,0,0,7,14,1037,1071
0,1,Gnar,Warrior,Vi,Warrior,Hwei,Mage,Kalista,Marksman,Nautilus,Tank-Support,Malphite,Tank,Poppy,Tank-Warrior,Azir,Mage,Draven,Marksman,Rell,Tank-Support,49212,61917,0,1,1,3,0,1,3,3,0,0,6,15,940,1000
0,1,Zac,Tank-Warrior,Lee Sin,Warrior-Assassin,Hwei,Mage,Varus,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Jhin,Marksman,Leona,Tank,48306,61922,0,1,0,4,1,0,3,3,0,0,6,25,954,1038
1,0,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Corki,Marksman,Senna,Marksman-Support,Seraphine,Mage-Support,Ornn,Warrior,Wukong,Warrior,Azir,Mage,Kalista,Marksman,Renata Glasc,Support,69777,61990,2,0,1,5,1,0,10,10,2,2,23,24,1038,948
0,1,Jax,Warrior,Nocturne,Assassin,Orianna,Mage,Varus,Marksman,Milio,Support,Gragas,Mage-Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,46830,62001,0,0,2,2,0,0,1,1,0,0,11,22,854,990
1,0,Rumble,Mage-Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Varus,Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Evelynn,Assassin,Tristana,Marksman,Jhin,Marksman,Rakan,Support,63905,62015,2,0,1,3,1,0,8,8,2,2,20,21,962,1078
0,1,Gwen,Warrior,Xin Zhao,Warrior,Swain,Mage,Jhin,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Lee Sin,Warrior-Assassin,Neeko,Mage,Xayah,Marksman,Nautilus,Tank-Support,57724,62050,0,1,1,3,1,0,4,9,0,2,16,17,1081,1106
1,0,Gwen,Warrior,Maokai,Tank,Tristana,Marksman,Miss Fortune,Marksman,Blitzcrank,Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Corki,Marksman,Caitlyn,Marksman,Ashe,Marksman,70734,62055,1,1,5,0,1,0,10,10,2,2,30,12,1063,1068
1,0,Rumble,Mage-Warrior,Sejuani,Tank,Jayce,Warrior,Lucian,Marksman,Milio,Support,Ornn,Warrior,Vi,Warrior,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,74357,62189,2,0,4,1,0,0,10,10,2,2,28,17,1151,1103
0,1,Renekton,Warrior,Sejuani,Tank,Sylas,Mage-Warrior,Senna,Marksman-Support,Rumble,Mage-Warrior,Aatrox,Warrior,Lillia,Mage,Azir,Mage,Jhin,Marksman,Maokai,Tank,52990,62200,0,1,2,2,1,0,4,4,0,0,8,22,908,1015
0,1,Gnar,Warrior,Sejuani,Tank,Orianna,Mage,Jinx,Marksman,Tahm Kench,Tank-Support,Yone,Warrior,Rell,Tank-Support,LeBlanc,Mage-Assassin,Xayah,Marksman,Rakan,Support,51633,62270,1,0,1,3,0,1,2,2,0,0,4,8,1076,1198
1,0,Rumble,Mage-Warrior,Poppy,Tank-Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Nocturne,Assassin,Akali,Assassin,Ezreal,Mage-Marksman,Karma,Mage-Support,71978,62326,1,0,4,2,0,0,8,8,1,1,16,7,1300,1260
1,0,Aatrox,Warrior,Vi,Warrior,Azir,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,Yone,Warrior,Wukong,Warrior,Corki,Marksman,Karma,Mage-Support,Ashe,Marksman,70862,62342,1,0,2,3,1,0,10,10,2,2,23,14,1143,1131
1,0,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Lucian,Marksman,Milio,Support,Aatrox,Warrior,Rell,Tank-Support,Orianna,Mage,Aphelios,Marksman,Lulu,Support,71640,62350,2,0,3,2,1,0,11,11,6,6,19,14,1172,1198
0,1,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Kalista,Marksman,Rell,Tank-Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Bard,Support,50571,62443,0,1,2,2,1,0,1,11,0,3,2,15,1088,1092
0,1,Gnar,Warrior,Xin Zhao,Warrior,Orianna,Mage,Varus,Marksman,Blitzcrank,Support,Yasuo,Warrior,Lillia,Mage,K'Sante,Tank-Warrior,Kalista,Marksman,Braum,Tank-Support,53410,62451,0,1,2,2,0,1,3,3,0,0,10,17,1019,1147
1,0,Gragas,Mage-Warrior,Jarvan IV,Tank-Warrior,LeBlanc,Mage-Assassin,Lucian,Marksman,Nami,Support,K'Sante,Tank-Warrior,Viego,Warrior,Malzahar,Mage,Aphelios,Marksman,Milio,Support,76593,62488,2,0,5,0,1,0,11,4,3,0,24,7,1248,1216
0,1,Gwen,Warrior,Nocturne,Assassin,Neeko,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,Udyr,Warrior,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Karma,Mage-Support,48926,62490,0,1,0,4,0,1,1,9,0,1,5,19,995,1141
0,1,Jax,Warrior,Sejuani,Tank,Orianna,Mage,Aphelios,Marksman,Milio,Support,K'Sante,Tank-Warrior,Rell,Tank-Support,Corki,Marksman,Lucian,Marksman,Nami,Support,49693,62505,0,1,0,4,0,1,2,2,0,0,11,19,910,1049
0,1,Aatrox,Warrior,Viego,Warrior,Syndra,Mage,Kalista,Marksman,Ashe,Marksman,K'Sante,Tank-Warrior,Jax,Warrior,Akali,Assassin,Ezreal,Mage-Marksman,Nautilus,Tank-Support,56088,62525,0,1,4,1,1,0,3,3,0,0,19,21,975,1106
1,0,Aatrox,Warrior,Rell,Tank-Support,Azir,Mage,Varus,Marksman,Renata Glasc,Support,K'Sante,Tank-Warrior,Trundle,Warrior,Akali,Assassin,Kalista,Marksman,Neeko,Mage,63419,62537,1,0,0,4,0,0,7,7,1,1,11,15,1131,1197
1,0,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Orianna,Mage,Jhin,Marksman,Bard,Support,Aatrox,Warrior,Jax,Warrior,Neeko,Mage,Varus,Marksman,Rell,Tank-Support,73429,62542,2,0,4,1,0,1,9,3,1,0,29,13,1124,1209
1,0,Gnar,Warrior,Maokai,Tank,Taliyah,Mage,Kalista,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Varus,Marksman,Milio,Support,76069,62551,3,0,4,2,1,0,11,11,4,4,13,6,1335,1264
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Akali,Assassin,Ezreal,Mage-Marksman,Neeko,Mage,Fiora,Warrior,Sejuani,Tank,Azir,Mage,Caitlyn,Marksman,Karma,Mage-Support,53492,62569,1,0,2,2,0,0,2,2,0,0,6,10,1079,1117
1,0,K'Sante,Tank-Warrior,Wukong,Warrior,Syndra,Mage,Ashe,Marksman,Milio,Support,Yone,Warrior,Maokai,Tank,Azir,Mage,Kalista,Marksman,Blitzcrank,Support,62435,62573,0,1,3,2,0,1,7,7,1,1,12,11,1171,1140
0,1,K'Sante,Tank-Warrior,Rell,Tank-Support,Azir,Mage,Kalista,Marksman,Nautilus,Tank-Support,Yone,Warrior,Bel'Veth,Warrior,Karma,Mage-Support,Seraphine,Mage-Support,Pyke,Support,55970,62577,0,1,0,4,1,0,2,2,0,0,13,20,1042,968
0,1,Aatrox,Warrior,Rell,Tank-Support,Corki,Marksman,Varus,Marksman,Blitzcrank,Support,Olaf,Warrior,Vi,Warrior,Azir,Mage,Jhin,Marksman,Ashe,Marksman,51668,62587,0,2,1,4,1,0,4,9,0,1,3,12,1121,1166
1,0,Kennen,Mage,Vi,Warrior,Taliyah,Mage,Kalista,Marksman,Sett,Tank-Warrior,Aatrox,Warrior,Poppy,Tank-Warrior,Azir,Mage,Varus,Marksman,Nautilus,Tank-Support,72491,62656,2,0,3,2,0,0,9,9,1,1,14,8,1279,1262
0,1,K'Sante,Tank-Warrior,Sejuani,Tank,Azir,Mage,Xayah,Marksman,Rakan,Support,Darius,Tank-Warrior,Maokai,Tank,Corki,Marksman,Varus,Marksman,Nautilus,Tank-Support,55637,62668,0,0,2,3,0,0,4,4,0,0,11,11,1045,1126
0,1,Rumble,Mage-Warrior,Xin Zhao,Warrior,Irelia,Warrior,Varus,Marksman,Blitzcrank,Support,Aatrox,Warrior,Vi,Warrior,Viktor,Mage,Ashe,Marksman,Braum,Tank-Support,52245,62670,0,1,0,3,1,0,4,4,0,0,18,36,779,852
1,0,K'Sante,Tank-Warrior,Sejuani,Tank,Azir,Mage,Senna,Marksman-Support,Nautilus,Tank-Support,Gnar,Warrior,Rell,Tank-Support,Taliyah,Mage,Ezreal,Mage-Marksman,Hwei,Mage,69599,62675,2,0,4,2,1,0,8,8,1,1,21,14,1076,1108
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Azir,Mage,Aphelios,Marksman,Milio,Support,Aatrox,Warrior,Rell,Tank-Support,Orianna,Mage,Lucian,Marksman,Nami,Support,44107,62716,0,1,0,3,0,1,0,0,0,0,2,16,965,1091
0,1,Gnar,Warrior,Brand,Mage,Tristana,Marksman,Varus,Marksman,Rell,Tank-Support,Kennen,Mage,Poppy,Tank-Warrior,Sylas,Mage-Warrior,Caitlyn,Marksman,Ashe,Marksman,51794,62721,0,1,0,4,0,1,3,3,0,0,10,20,990,989
0,1,Jax,Warrior,Nocturne,Assassin,Akali,Assassin,Zeri,Marksman,Lulu,Support,Renekton,Warrior,Xin Zhao,Warrior,Gragas,Mage-Warrior,Lucian,Marksman,Nami,Support,53508,62744,0,1,0,4,1,0,4,10,0,2,6,20,1047,1035
1,0,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Lucian,Marksman,Milio,Support,K'Sante,Tank-Warrior,Vi,Warrior,Neeko,Mage,Aphelios,Marksman,Lulu,Support,68988,62771,1,0,0,4,0,0,9,9,1,1,16,12,1154,1093
0,1,Aatrox,Warrior,Viego,Warrior,LeBlanc,Mage-Assassin,Senna,Marksman-Support,Nautilus,Tank-Support,Gwen,Warrior,Vi,Warrior,Akali,Assassin,Lucian,Marksman,Nami,Support,46953,62780,0,1,2,2,0,1,2,2,0,0,6,24,919,1038
0,1,Ornn,Warrior,Nocturne,Assassin,Orianna,Mage,Nilah,Marksman-Warrior,Senna,Marksman-Support,Udyr,Warrior,Maokai,Tank,Irelia,Warrior,Ezreal,Mage-Marksman,Ashe,Marksman,57802,62850,0,1,2,3,0,1,3,3,0,0,15,9,1065,1158
0,1,Ornn,Warrior,Nocturne,Assassin,Orianna,Mage,Varus,Marksman,Nautilus,Tank-Support,Gwen,Warrior,Maokai,Tank,Yone,Warrior,Lucian,Marksman,Milio,Support,45956,62857,0,1,1,3,1,0,2,2,0,0,7,25,885,1012
1,0,K'Sante,Tank-Warrior,Sejuani,Tank,Azir,Mage,Lucian,Marksman,Milio,Support,Poppy,Tank-Warrior,Rell,Tank-Support,Corki,Marksman,Kalista,Marksman,Renata Glasc,Support,65469,62869,1,0,0,4,0,0,8,8,2,2,11,11,1132,1105
1,0,Aatrox,Warrior,Maokai,Tank,Azir,Mage,Zeri,Marksman,Rakan,Support,Jax,Warrior,Rell,Tank-Support,Corki,Marksman,Ashe,Marksman,Milio,Support,72256,62922,2,1,3,2,0,1,8,3,1,0,16,8,1270,1226
1,0,K'Sante,Tank-Warrior,Vi,Warrior,Akali,Assassin,Zeri,Marksman,Rakan,Support,Gnar,Warrior,Xin Zhao,Warrior,Corki,Marksman,Varus,Marksman,Tahm Kench,Tank-Support,71545,62952,2,0,4,1,0,0,11,11,3,3,20,6,1218,1236
0,1,Udyr,Warrior,Vi,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Renata Glasc,Support,Yone,Warrior,Nocturne,Assassin,Annie,Mage,Lucian,Marksman,Milio,Support,47623,63068,0,1,0,4,0,1,2,2,0,0,7,24,938,1020
0,1,Udyr,Warrior,Maokai,Tank,Jayce,Warrior,Kalista,Marksman,Renata Glasc,Support,Gnar,Warrior,Rell,Tank-Support,Tristana,Marksman,Varus,Marksman,Senna,Marksman-Support,52748,63070,0,1,3,2,1,0,3,3,0,0,11,11,990,1118
0,1,Rumble,Mage-Warrior,Vi,Warrior,Orianna,Mage,Lucian,Marksman,Nami,Support,K'Sante,Tank-Warrior,Maokai,Tank,Azir,Mage,Aphelios,Marksman,Lulu,Support,51428,63114,0,2,2,3,1,0,1,11,0,3,4,15,1036,1068
1,0,K'Sante,Tank-Warrior,Viego,Warrior,Taliyah,Mage,Kalista,Marksman,Alistar,Tank-Support,Rumble,Mage-Warrior,Lee Sin,Warrior-Assassin,Azir,Mage,Draven,Marksman,Nautilus,Tank-Support,63904,63176,0,1,4,1,0,1,7,7,1,1,18,13,1125,1132
0,1,K'Sante,Tank-Warrior,Maokai,Tank,Tristana,Marksman,Varus,Marksman,Heimerdinger,Mage,Gwen,Warrior,Vi,Warrior,Orianna,Mage,Kalista,Marksman,Neeko,Mage,56197,63187,2,0,1,4,0,1,4,10,0,2,6,15,1087,1202
0,1,Akali,Assassin,Xin Zhao,Warrior,Ornn,Warrior,Varus,Marksman,Milio,Support,Fiora,Warrior,Rell,Tank-Support,Orianna,Mage,Jhin,Marksman,Nautilus,Tank-Support,51992,63239,0,1,2,2,1,0,2,2,0,0,11,21,958,977
0,1,Gnar,Warrior,Vi,Warrior,Azir,Mage,Samira,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Akali,Assassin,Varus,Marksman,Rell,Tank-Support,49368,63241,0,1,0,4,0,0,2,2,0,0,10,31,901,933
0,1,Udyr,Warrior,Lee Sin,Warrior-Assassin,Akali,Assassin,Aphelios,Marksman,Rakan,Support,K'Sante,Tank-Warrior,Xin Zhao,Warrior,Ahri,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,54320,63362,0,0,1,4,0,0,3,3,0,0,10,16,1024,1089
1,0,Gragas,Mage-Warrior,Vi,Warrior,Corki,Marksman,Varus,Marksman,Rakan,Support,Jax,Warrior,Maokai,Tank,Azir,Mage,Jhin,Marksman,Rell,Tank-Support,72590,63398,1,0,4,2,1,0,11,3,1,0,19,8,1266,1250
0,1,Jax,Warrior,Xin Zhao,Warrior,Azir,Mage,Caitlyn,Marksman,Ashe,Marksman,Akali,Assassin,Sejuani,Tank,Neeko,Mage,Aphelios,Marksman,Renata Glasc,Support,57846,63491,0,1,2,3,0,1,3,8,0,2,12,20,1113,1058
0,1,Udyr,Warrior,Nocturne,Assassin,Orianna,Mage,Caitlyn,Marksman,Hwei,Mage,Rumble,Mage-Warrior,Vi,Warrior,Azir,Mage,Jhin,Marksman,Senna,Marksman-Support,51622,63499,0,1,1,4,0,1,1,1,0,0,11,23,974,1078
1,0,Gwen,Warrior,Xin Zhao,Warrior,Hwei,Mage,Varus,Marksman,Nautilus,Tank-Support,Ornn,Warrior,Jax,Warrior,Azir,Mage,Ezreal,Mage-Marksman,Maokai,Tank,75417,63521,2,0,4,2,1,0,10,10,3,3,18,3,1304,1286
0,1,Kennen,Mage,Bel'Veth,Warrior,Neeko,Mage,Senna,Marksman-Support,Tahm Kench,Tank-Support,Jax,Warrior,Jarvan IV,Tank-Warrior,LeBlanc,Mage-Assassin,Kalista,Marksman,Rell,Tank-Support,49552,63623,0,1,0,4,0,0,2,9,0,1,3,17,956,1114
0,1,Gnar,Warrior,Xin Zhao,Warrior,Akali,Assassin,Jhin,Marksman,Ashe,Marksman,Renekton,Warrior,Vi,Warrior,Azir,Mage,Varus,Marksman,Blitzcrank,Support,56877,63623,0,1,1,4,1,0,4,9,0,1,6,13,1159,1218
0,1,K'Sante,Tank-Warrior,Xin Zhao,Warrior,LeBlanc,Mage-Assassin,Varus,Marksman,Tahm Kench,Tank-Support,Udyr,Warrior,Nocturne,Assassin,Orianna,Mage,Draven,Marksman,Renata Glasc,Support,58911,63632,1,0,2,3,0,0,4,4,0,0,12,20,1094,1036
0,1,Udyr,Warrior,Rell,Tank-Support,Tristana,Marksman,Varus,Marksman,Karma,Mage-Support,Aatrox,Warrior,Ivern,Mage,Orianna,Mage,Ezreal,Mage-Marksman,Bard,Support,61919,63642,0,0,2,4,0,1,5,5,0,0,4,7,1264,1249
0,1,Sion,Warrior,Nocturne,Assassin,Akali,Assassin,Kalista,Marksman,Neeko,Mage,Rumble,Mage-Warrior,Rell,Tank-Support,Azir,Mage,Aphelios,Marksman,Rakan,Support,62231,63650,1,0,2,2,1,0,5,5,0,0,22,20,984,1078
1,0,Rumble,Mage-Warrior,Poppy,Tank-Warrior,Azir,Mage,Jinx,Marksman,Nautilus,Tank-Support,K'Sante,Tank-Warrior,Sejuani,Tank,Hwei,Mage,Jhin,Marksman,Bard,Support,73325,63731,2,0,5,1,0,1,8,8,1,1,16,10,1355,1172
1,0,Udyr,Warrior,Xin Zhao,Warrior,Taliyah,Mage,Aphelios,Marksman,Milio,Support,K'Sante,Tank-Warrior,Poppy,Tank-Warrior,Azir,Mage,Lucian,Marksman,Nami,Support,64454,63737,1,0,3,3,0,0,8,8,1,1,10,10,1157,1152
1,0,K'Sante,Tank-Warrior,Jarvan IV,Tank-Warrior,Azir,Mage,Aphelios,Marksman,Milio,Support,Aatrox,Warrior,Rell,Tank-Support,Taliyah,Mage,Ezreal,Mage-Marksman,Karma,Mage-Support,72782,63788,2,0,4,1,1,0,9,9,2,2,21,6,1206,1248
0,1,Gnar,Warrior,Rell,Tank-Support,Azir,Mage,Lucian,Marksman,Milio,Support,Udyr,Warrior,Vi,Warrior,Taliyah,Mage,Caitlyn,Marksman,Lux,Mage,47829,63788,0,1,1,2,1,0,2,2,0,0,5,26,968,994
0,1,Gnar,Warrior,Vi,Warrior,Orianna,Mage,Varus,Marksman,Ashe,Marksman,Jax,Warrior,Maokai,Tank,Corki,Marksman,Kalista,Marksman,Renata Glasc,Support,58694,63912,0,1,2,3,0,1,5,5,0,0,6,9,1234,1193
0,1,Gnar,Warrior,Lillia,Mage,Corki,Marksman,Ezreal,Mage-Marksman,Rell,Tank-Support,Irelia,Warrior,Xin Zhao,Warrior,Syndra,Mage,Draven,Marksman,Nautilus,Tank-Support,50200,63934,0,1,0,4,0,1,1,1,0,0,11,20,895,1067
0,1,Renekton,Warrior,Sejuani,Tank,Corki,Marksman,Kalista,Marksman,Renata Glasc,Support,Aatrox,Warrior,Zac,Tank-Warrior,Azir,Mage,Xayah,Marksman,Rakan,Support,56112,63965,0,1,2,3,1,0,3,3,0,0,3,9,1214,1252
